@relation scores_train-weka.filters.unsupervised.attribute.NumericToNominal-R4

@attribute RF numeric
@attribute AB numeric
@attribute NB numeric
@attribute y {0,1}

@data
0.178581,0.449997,0.894333,1
0.08959,0.439231,0.018235,0
0.234862,0.475241,0.999804,1
0.09536,0.439659,0.048798,0
0.094657,0.439604,0.025483,0
0.17485,0.450609,0.940054,0
0.139719,0.463204,0.080469,0
0.112046,0.4414,0.027432,0
0.156094,0.464327,0.164742,1
0.200659,0.450332,0.933335,1
0.182553,0.452066,0.937372,1
0.209312,0.474136,0.98644,0
0.101273,0.441259,0.04163,0
0.081326,0.439886,0.013271,0
0.078379,0.43965,0.008396,0
0.082189,0.439505,0.010718,0
0.186495,0.451985,0.973977,0
0.12132,0.442741,0.030444,0
0.102011,0.440918,0.042595,0
0.176129,0.464558,0.810067,0
0.211708,0.468743,0.904653,0
0.145178,0.463395,0.111506,1
0.098063,0.440984,0.025442,0
0.125933,0.441066,0.135632,0
0.110159,0.441407,0.063036,0
0.078388,0.439558,0.018795,0
0.139087,0.463189,0.080919,0
0.073631,0.439468,0.017517,0
0.191015,0.450343,0.882901,1
0.097988,0.440495,0.02102,0
0.097806,0.440616,0.019468,0
0.087945,0.43938,0.017197,0
0.107432,0.441332,0.020321,0
0.112758,0.440878,0.059295,1
0.09191,0.439683,0.025418,0
0.075574,0.439558,0.003622,0
0.107286,0.439598,0.031438,0
0.080775,0.439278,0.015033,0
0.1123,0.441402,0.039235,0
0.083808,0.439231,0.018393,0
0.117377,0.441132,0.236873,0
0.122695,0.442594,0.049923,0
0.09126,0.439893,0.034877,0
0.133618,0.462714,0.036883,0
0.155503,0.463265,0.296478,0
0.107381,0.4414,0.049056,0
0.156585,0.463369,0.214392,0
0.103372,0.440639,0.024867,0
0.103043,0.439956,0.038587,0
0.100562,0.439446,0.01563,0
0.090875,0.43927,0.018488,0
0.109216,0.440461,0.026796,0
0.119742,0.441532,0.069076,0
0.110131,0.440844,0.04753,0
0.130246,0.442609,0.073994,0
0.130891,0.441582,0.086126,0
0.106163,0.440855,0.050777,0
0.10381,0.441147,0.03948,0
0.090097,0.439956,0.040936,0
0.110258,0.439948,0.051662,0
0.134267,0.439946,0.260059,0
0.119225,0.441374,0.085829,0
0.095662,0.440439,0.021257,0
0.109321,0.440963,0.030671,0
0.139937,0.463019,0.044973,1
0.109642,0.440704,0.066599,0
0.16423,0.464063,0.273828,0
0.104443,0.439813,0.039171,0
0.097908,0.439927,0.048922,0
0.082445,0.43935,0.015678,1
0.111592,0.441081,0.028071,0
0.080601,0.439701,0.02099,0
0.109755,0.44092,0.039602,0
0.089828,0.439803,0.027461,0
0.094464,0.439297,0.010464,0
0.071562,0.439366,0.010766,0
0.139284,0.462744,0.044733,0
0.115741,0.440489,0.086417,0
0.156879,0.464498,0.183034,0
0.077708,0.439103,0.013937,0
0.166945,0.463347,0.231206,1
0.08375,0.439837,0.026857,0
0.136291,0.462962,0.053284,0
0.110906,0.441263,0.057271,0
0.104694,0.440626,0.035299,0
0.07746,0.440175,0.011006,0
0.219389,0.469229,0.950272,1
0.093058,0.439323,0.021541,0
0.104245,0.440342,0.018451,0
0.11128,0.441234,0.040158,0
0.081419,0.439278,0.013418,0
0.114379,0.440932,0.051129,1
0.088514,0.43935,0.021239,0
0.115655,0.43985,0.055966,0
0.11881,0.44189,0.015573,0
0.150183,0.463299,0.162332,1
0.113597,0.440059,0.080972,0
0.114395,0.441228,0.080823,1
0.095543,0.43939,0.021576,0
0.162418,0.464254,0.296605,0
0.110749,0.440025,0.066315,0
0.097834,0.439884,0.03184,0
0.098054,0.439605,0.046793,0
0.161988,0.464512,0.277749,1
0.09996,0.439962,0.023948,0
0.081109,0.439765,0.024856,0
0.174082,0.461348,0.993747,0
0.070613,0.439066,0.007516,0
0.098488,0.440388,0.018197,0
0.096916,0.439746,0.028795,0
0.108571,0.439913,0.053524,0
0.16812,0.464561,0.366319,0
0.104922,0.440671,0.540652,0
0.212787,0.453106,0.999171,0
0.074006,0.438909,0.007838,0
0.154238,0.463308,0.165682,0
0.11145,0.44147,0.057549,0
0.150894,0.463043,0.14727,0
0.113377,0.441519,0.036943,0
0.08507,0.439436,0.028957,0
0.111381,0.441434,0.061551,0
0.095784,0.43985,0.050327,0
0.116766,0.440912,0.094231,0
0.103054,0.440588,0.020803,0
0.110842,0.439901,0.076016,0
0.116575,0.441473,0.061047,0
0.105521,0.440636,0.048868,0
0.080919,0.439278,0.013689,0
0.099789,0.440059,0.026004,0
0.087867,0.439614,0.022506,0
0.082575,0.439577,0.012998,0
0.093116,0.439546,0.03274,0
0.116239,0.440089,0.068883,0
0.083006,0.439672,0.03356,0
0.147336,0.463163,0.040826,1
0.110844,0.440627,0.029063,0
0.085626,0.439413,0.018022,1
0.141847,0.463291,0.049661,0
0.113767,0.441506,0.06628,0
0.121969,0.442635,0.071755,0
0.086833,0.43978,0.018467,0
0.118701,0.441195,0.062982,0
0.10117,0.440901,0.041263,0
0.229869,0.472137,1,0
0.11728,0.441354,0.09597,0
0.10043,0.439821,0.046503,0
0.085858,0.439313,0.007101,0
0.157864,0.463493,0.18511,0
0.100166,0.439911,0.03098,0
0.082872,0.439231,0.015675,0
0.085178,0.439728,0.0169,0
0.106178,0.441242,0.061943,1
0.095456,0.439803,0.037017,0
0.122449,0.439851,0.120051,0
0.084086,0.439614,0.024237,0
0.198433,0.469708,0.999467,0
0.08373,0.439557,0.02043,0
0.111487,0.441495,0.039734,0
0.11045,0.440873,0.075819,0
0.134457,0.463234,0.043251,1
0.112181,0.440422,0.069771,0
0.082793,0.439672,0.018568,0
0.099866,0.440871,0.016898,0
0.108916,0.44221,0.034888,0
0.111505,0.441078,0.044677,0
0.093316,0.43969,0.03061,0
0.113843,0.442011,0.026057,0
0.118333,0.441035,0.073709,0
0.087984,0.439654,0.024632,0
0.11315,0.439813,0.02268,0
0.087234,0.439867,0.030431,0
0.113835,0.441189,0.05856,0
0.100298,0.440998,0.041845,0
0.166779,0.450071,0.89379,0
0.283311,0.470633,0.999994,1
0.104459,0.4414,0.046332,0
0.10449,0.439852,0.033014,0
0.119438,0.441174,0.083491,1
0.148231,0.464318,0.086433,1
0.108304,0.442546,0.038656,0
0.113769,0.440025,0.067069,0
0.169045,0.463117,0.396878,1
0.074855,0.439521,0.01133,0
0.115972,0.441157,0.057438,1
0.106289,0.440641,0.035105,0
0.117976,0.441412,0.069573,0
0.078666,0.439524,0.016105,0
0.09648,0.439949,0.025551,0
0.094665,0.439738,0.027622,0
0.1033,0.441256,0.055461,1
0.116104,0.441412,0.069964,0
0.07368,0.439468,0.01599,0
0.088539,0.439717,0.026556,0
0.153667,0.463813,0.205855,0
0.09032,0.440497,0.009715,0
0.153694,0.462754,0.157704,0
0.128012,0.442707,0.09436,0
0.09225,0.439699,0.020667,0
0.068069,0.438943,0.009286,0
0.102336,0.440378,0.057556,1
0.095273,0.439993,0.052609,0
0.161484,0.463264,0.224704,0
0.107325,0.440892,0.042669,1
0.143853,0.442483,0.147183,0
0.078022,0.439127,0.006144,0
0.184447,0.463138,0.131747,0
0.111338,0.441356,0.044675,0
0.110519,0.440025,0.056425,0
0.105493,0.441093,0.0411,0
0.146485,0.464361,0.086965,0
0.080144,0.439409,0.017584,0
0.103497,0.43985,0.049362,0
0.107163,0.441012,0.049305,0
0.094593,0.44068,0.033608,0
0.098723,0.440068,0.047615,0
0.087335,0.44011,0.007957,0
0.096014,0.43972,0.030581,0
0.101772,0.44053,0.162071,0
0.100224,0.439914,0.076432,0
0.088333,0.43939,0.007989,0
0.192595,0.448651,0.978744,0
0.105735,0.43974,0.040419,0
0.138508,0.463189,0.054181,0
0.114539,0.440957,0.053588,0
0.104354,0.439768,0.046052,0
0.254657,0.473729,0.967927,0
0.100436,0.440015,0.046945,0
0.117384,0.440055,0.091351,0
0.086668,0.439773,0.028376,0
0.122294,0.440599,0.199558,0
0.099255,0.439914,0.038788,0
0.090084,0.439956,0.020381,0
0.119412,0.441446,0.07077,0
0.115661,0.440921,0.036816,0
0.102193,0.44078,0.023952,0
0.079901,0.439494,0.023392,0
0.105161,0.441101,0.051937,1
0.118193,0.442495,0.058797,0
0.08423,0.439558,0.012165,0
0.199079,0.47019,0.894731,0
0.099134,0.43961,0.033342,0
0.106806,0.439911,0.04369,0
0.127378,0.441551,0.013982,1
0.134357,0.463175,0.113342,1
0.108853,0.439988,0.03362,0
0.088402,0.439747,0.036828,0
0.089385,0.440594,0.045277,0
0.118255,0.440988,0.055683,0
0.198711,0.46397,0.829177,1
0.134601,0.463009,0.041297,0
0.182607,0.465108,0.741796,0
0.099014,0.439986,0.034544,0
0.091258,0.439614,0.027456,0
0.117778,0.440949,0.072503,0
0.180364,0.464527,0.496514,0
0.086818,0.439594,0.016263,0
0.13781,0.462717,0.041541,0
0.119761,0.44079,0.029111,0
0.098062,0.441623,0.013655,0
0.124176,0.441277,0.068404,0
0.105006,0.440777,0.18406,0
0.074087,0.439438,0.018166,0
0.107195,0.43985,0.04807,0
0.092975,0.439724,0.017087,0
0.099703,0.440433,0.040242,0
0.155988,0.46298,0.122585,0
0.111073,0.439427,0.064069,0
0.085356,0.439587,0.030887,0
0.099655,0.440333,0.040303,0
0.110513,0.441078,0.038781,0
0.111945,0.440843,0.078063,0
0.111056,0.440055,0.059689,0
0.083513,0.439799,0.033549,0
0.113854,0.441165,0.059944,0
0.127036,0.442499,0.055604,0
0.216394,0.469245,0.881744,0
0.097151,0.439956,0.051599,0
0.101943,0.440892,0.008314,0
0.139308,0.463234,0.073503,0
0.105857,0.44128,0.025559,0
0.089594,0.440376,0.030126,0
0.122207,0.442592,0.060022,0
0.156197,0.464441,0.122549,0
0.112309,0.440543,0.026782,0
0.108851,0.442002,0.022221,0
0.079432,0.439175,0.015381,0
0.221167,0.470341,0.965132,0
0.093247,0.439323,0.017983,0
0.10483,0.44209,0.039542,0
0.099626,0.439892,0.053665,0
0.1471,0.464169,0.053385,0
0.113906,0.440022,0.046614,1
0.092185,0.439427,0.026873,0
0.105844,0.440307,0.054775,0
0.109767,0.440025,0.061913,1
0.151222,0.464337,0.120783,0
0.101525,0.440097,0.038848,0
0.098217,0.440508,0.07632,0
0.136532,0.463205,0.067755,0
0.102659,0.44138,0.020211,0
0.110143,0.439827,0.056319,0
0.11069,0.439698,0.053309,0
0.115673,0.441922,0.028381,0
0.071318,0.437421,0.007693,0
0.092289,0.43965,0.032046,0
0.183415,0.450709,0.965265,0
0.114427,0.441196,0.03298,0
0.111012,0.441133,0.026646,0
0.115274,0.43986,0.104303,0
0.09961,0.440571,0.058664,0
0.089778,0.439506,0.021337,0
0.099385,0.440886,0.020867,1
0.094296,0.439893,0.034239,0
0.104312,0.439446,0.014408,0
0.100979,0.440919,0.037669,1
0.149729,0.464533,0.102186,1
0.094808,0.439191,0.020936,0
0.104616,0.441226,0.036879,0
0.127018,0.442622,0.038992,0
0.100039,0.440865,0.028905,1
0.100793,0.441068,0.029226,0
0.11746,0.440972,0.035203,0
0.193399,0.468842,0.988152,0
0.096823,0.441145,0.039133,0
0.123386,0.440781,0.279016,0
0.094353,0.439622,0.038101,0
0.181888,0.465091,0.621456,0
0.117427,0.441328,0.068189,0
0.09351,0.439773,0.031195,0
0.203685,0.470081,0.950861,0
0.101705,0.439959,0.045851,0
0.116791,0.44094,0.14804,0
0.11688,0.441149,0.055251,0
0.105732,0.439693,0.0355,0
0.142657,0.464297,0.066893,0
0.088727,0.439643,0.030888,0
0.098182,0.439478,0.023489,0
0.09495,0.439956,0.033864,0
0.121,0.441114,0.055023,1
0.109478,0.442398,0.017355,0
0.101975,0.439962,0.025874,0
0.165834,0.463163,0.23719,1
0.088791,0.439397,0.020282,0
0.14747,0.463918,0.052655,1
0.11711,0.441234,0.049394,0
0.087522,0.439621,0.040585,0
0.096871,0.441032,0.050836,1
0.117758,0.441506,0.065143,0
0.092491,0.437714,0.017215,0
0.149979,0.462938,0.49396,0
0.074253,0.438981,0.013403,0
0.082815,0.439164,0.014425,0
0.099909,0.441436,0.030801,0
0.078743,0.439639,0.015695,0
0.093985,0.439581,0.016237,0
0.086043,0.439836,0.021626,0
0.103655,0.439893,0.012407,0
0.101836,0.441068,0.024373,1
0.121647,0.442591,0.057855,0
0.147108,0.464256,0.10658,0
0.111733,0.440436,0.034761,0
0.130666,0.462284,0.013636,0
0.112812,0.440902,0.233871,0
0.105878,0.43981,0.049369,0
0.090921,0.439659,0.029235,0
0.099533,0.439844,0.033588,0
0.084071,0.43926,0.013829,0
0.306674,0.474409,1,1
0.097853,0.440737,0.019127,0
0.076054,0.439159,0.013515,0
0.084375,0.43993,0.025078,0
0.140166,0.442548,0.831123,0
0.092283,0.439622,0.020212,0
0.115282,0.441114,0.033509,0
0.112409,0.440952,0.048315,1
0.09332,0.440352,0.012493,0
0.071045,0.439014,0.004023,0
0.103614,0.440015,0.048551,0
0.104686,0.439969,0.04745,0
0.170069,0.45007,0.65994,0
0.096419,0.440605,0.019558,0
0.106966,0.440865,0.049209,0
0.115383,0.441153,0.044258,0
0.126001,0.441577,0.104851,0
0.095069,0.440135,0.006033,0
0.091848,0.439893,0.031529,0
0.100681,0.44065,0.017205,1
0.081847,0.439159,0.014938,0
0.176027,0.464611,0.768296,0
0.08129,0.43978,0.033607,0
0.083712,0.440974,0.015896,1
0.111748,0.441004,0.021826,0
0.093019,0.439645,0.026053,0
0.279296,0.479876,0.999802,0
0.115364,0.439841,0.087896,0
0.088282,0.440685,0.015675,1
0.104214,0.439645,0.152335,0
0.104085,0.439709,0.041363,0
0.089592,0.439893,0.035896,0
0.100399,0.439829,0.031839,0
0.123969,0.440107,0.223713,0
0.071618,0.439014,0.005377,0
0.076228,0.439313,0.01061,0
0.113812,0.441004,0.042584,0
0.198565,0.450653,0.963068,1
0.082121,0.439613,0.014708,0
0.091789,0.439893,0.01454,0
0.099195,0.441056,0.051046,0
0.128508,0.442536,0.090402,0
0.081517,0.439502,0.019946,0
0.082271,0.439614,0.01948,0
0.080251,0.439597,0.016963,0
0.14456,0.464312,0.075254,0
0.139029,0.463864,0.079135,0
0.107877,0.439753,0.041158,0
0.110187,0.441131,0.049657,0
0.108659,0.440524,0.025513,0
0.147491,0.464463,0.11509,0
0.242047,0.47399,0.996774,1
0.142923,0.463299,0.071145,0
0.071534,0.439064,0.004722,0
0.153457,0.464062,0.088412,0
0.119816,0.441067,0.065983,0
0.094708,0.439813,0.00653,0
0.113817,0.440998,0.055279,0
0.110934,0.441165,0.053736,0
0.079173,0.439614,0.009801,0
0.09651,0.441213,0.019241,0
0.08395,0.440096,0.023035,0
0.109975,0.441373,0.023281,0
0.170296,0.449789,0.750223,0
0.095333,0.439612,0.021314,0
0.085765,0.439557,0.029865,0
0.08222,0.439215,0.01546,0
0.235189,0.470557,0.97667,0
0.109475,0.441147,0.020644,0
0.150725,0.463262,0.256689,1
0.108577,0.440852,0.03584,0
0.078669,0.439357,0.017691,0
0.202394,0.468219,0.753571,0
0.118112,0.441051,0.062724,0
0.113125,0.441165,0.049247,0
0.108531,0.439973,0.05596,0
0.095808,0.439728,0.043096,0
0.089823,0.439683,0.019818,0
0.105848,0.439787,0.034162,0
0.147463,0.463842,0.047425,1
0.144589,0.463419,0.106302,1
0.11356,0.441874,0.103262,0
0.123534,0.442545,0.073279,0
0.10598,0.440991,0.031704,0
0.171803,0.450393,0.933878,0
0.137341,0.441259,0.344706,0
0.108538,0.4414,0.042541,0
0.154646,0.464433,0.099809,0
0.096432,0.439694,0.028843,0
0.079736,0.439478,0.009324,0
0.114998,0.440059,0.086094,0
0.093918,0.439922,0.043063,0
0.073085,0.439103,0.013725,0
0.119423,0.442591,0.04739,0
0.183454,0.469057,0.999797,0
0.106143,0.440856,0.03926,0
0.167494,0.463627,0.733058,0
0.18432,0.46339,0.285219,1
0.103353,0.441012,0.032792,0
0.113828,0.442443,0.031598,0
0.140033,0.462953,0.047764,0
0.169332,0.463765,0.569799,1
0.082539,0.439445,0.019798,0
0.102348,0.440991,0.041693,0
0.165073,0.462836,0.333012,0
0.073118,0.439468,0.012625,0
0.091321,0.439773,0.034511,0
0.101851,0.439884,0.040843,0
0.101884,0.440684,0.082561,1
0.095953,0.44112,0.030918,0
0.120709,0.441484,0.059844,1
0.243562,0.474684,0.998659,1
0.151336,0.464375,0.154824,0
0.124501,0.44123,0.088519,0
0.09812,0.439684,0.038352,0
0.112972,0.441995,0.028945,0
0.100867,0.440883,0.020432,0
0.097593,0.440661,0.029621,0
0.146642,0.464533,0.088505,0
0.140228,0.464244,0.03854,0
0.090043,0.439511,0.037564,0
0.190125,0.443184,0.997798,0
0.115476,0.442434,0.250223,0
0.108299,0.442186,0.017106,0
0.109003,0.440814,0.022737,0
0.137753,0.462687,0.037174,0
0.113952,0.440672,0.369565,0
0.111816,0.441174,0.101097,0
0.097455,0.43981,0.031857,0
0.10258,0.441071,0.007659,0
0.075831,0.439278,0.010089,0
0.102141,0.440814,0.037207,0
0.109174,0.4414,0.027112,0
0.155995,0.464615,0.179668,0
0.089228,0.439893,0.025901,0
0.147469,0.464268,0.017208,0
0.087279,0.440171,0.023422,0
0.197636,0.450706,0.973628,1
0.105115,0.440032,0.053066,0
0.113291,0.440003,0.068395,0
0.0946,0.440991,0.028357,0
0.135513,0.46288,0.013096,1
0.112258,0.4412,0.058405,0
0.090718,0.439745,0.029443,0
0.104129,0.441259,0.040182,0
0.093233,0.439587,0.029212,0
0.072459,0.438951,0.008604,0
0.15878,0.463526,0.161686,0
0.106304,0.440991,0.044654,0
0.086382,0.439501,0.01838,0
0.096527,0.440845,0.034367,0
0.103946,0.439866,0.029136,0
0.099142,0.439807,0.03593,0
0.09975,0.439769,0.04365,1
0.101928,0.439913,0.046459,0
0.103174,0.440046,0.053076,0
0.110475,0.441062,0.057702,0
0.100529,0.439832,0.033879,0
0.08763,0.441,0.018221,0
0.10991,0.442266,0.039211,1
0.090821,0.440448,0.017591,1
0.099956,0.440857,0.02276,0
0.105723,0.440964,0.031073,0
0.112609,0.441118,0.05836,0
0.17877,0.464043,0.71248,0
0.080166,0.439343,0.015041,0
0.079341,0.439452,0.01577,0
0.171448,0.463594,0.616458,0
0.128881,0.441225,0.154812,0
0.169386,0.463009,0.140475,1
0.11115,0.440932,0.026321,0
0.15512,0.463143,0.196445,1
0.097895,0.441456,0.017672,0
0.115133,0.441194,0.054619,0
0.103357,0.441038,0.039009,0
0.110247,0.439939,0.065698,0
0.187546,0.463354,0.595515,1
0.114863,0.441051,0.060135,0
0.117541,0.440926,0.09915,0
0.098997,0.441334,0.027163,0
0.113959,0.439879,0.044849,0
0.08224,0.439571,0.013467,0
0.108623,0.44024,0.041568,0
0.135501,0.462859,0.052841,0
0.088858,0.439893,0.028405,0
0.137596,0.46266,0.049689,1
0.148717,0.442661,0.102066,1
0.103435,0.440766,0.051998,0
0.090688,0.439893,0.035169,0
0.211195,0.469759,0.999909,0
0.096665,0.440813,0.028215,0
0.152683,0.463395,0.112854,0
0.114478,0.441337,0.053868,0
0.071976,0.439317,0.010569,0
0.081789,0.439415,0.018429,0
0.119374,0.441493,0.067598,0
0.078259,0.439609,0.018318,0
0.098581,0.439791,0.031713,0
0.089958,0.439893,0.024664,0
0.122156,0.442632,0.083742,0
0.102711,0.440631,0.034697,0
0.100932,0.441215,0.024203,0
0.102491,0.439956,0.057614,0
0.097265,0.440448,0.019207,0
0.102455,0.440586,0.035501,0
0.160207,0.464644,0.238899,1
0.124886,0.442665,0.082129,0
0.122933,0.442266,0.056718,0
0.096874,0.439689,0.021274,0
0.123239,0.441085,0.073443,0
0.224726,0.464821,0.999028,0
0.107895,0.439983,0.046664,0
0.09442,0.439709,0.017031,0
0.097272,0.44053,0.031213,0
0.100285,0.439765,0.045349,0
0.096829,0.440135,0.042078,0
0.10859,0.440535,0.023712,0
0.100353,0.440487,0.018126,0
0.097343,0.439893,0.010729,0
0.113837,0.440088,0.06787,0
0.078211,0.439015,0.015783,0
0.113609,0.441228,0.055621,0
0.113943,0.441493,0.056814,0
0.110394,0.441074,0.051747,0
0.102531,0.440623,0.032451,0
0.080019,0.439188,0.014644,0
0.104497,0.440774,0.03177,0
0.146746,0.462751,0.049427,1
0.111684,0.442554,0.031534,0
0.096396,0.440871,0.031055,0
0.08908,0.439334,0.009274,0
0.097711,0.439866,0.040204,0
0.119466,0.441277,0.068649,0
0.158551,0.462533,0.123645,0
0.11224,0.439935,0.059288,0
0.103091,0.440705,0.044141,0
0.107514,0.440025,0.044566,0
0.114782,0.440518,0.069047,1
0.099548,0.439929,0.043803,0
0.196935,0.45064,0.936791,0
0.095863,0.440653,0.019603,0
0.090055,0.439267,0.021797,0
0.117055,0.440819,0.209893,0
0.119424,0.44117,0.054801,0
0.157569,0.463467,0.17987,0
0.101966,0.440991,0.022416,0
0.085342,0.439278,0.012388,0
0.074382,0.43935,0.006731,0
0.106488,0.440952,0.047133,0
0.100521,0.439866,0.043051,0
0.126618,0.442495,0.059148,0
0.121106,0.442417,0.422468,0
0.150885,0.463174,0.363622,0
0.100494,0.440905,0.023204,0
0.121542,0.440059,0.102798,0
0.171158,0.464877,0.545448,0
0.084838,0.439459,0.024665,0
0.086732,0.439582,0.029055,0
0.191791,0.465085,0.703454,0
0.276601,0.473119,1,0
0.123266,0.441744,0.043288,0
0.088796,0.440985,0.016256,0
0.130987,0.462311,0.025178,0
0.126635,0.442184,0.056482,0
0.203654,0.47013,0.996761,1
0.09952,0.441786,0.017915,1
0.127144,0.441199,0.370417,1
0.09687,0.439519,0.026568,0
0.079786,0.439159,0.013671,0
0.153122,0.464503,0.123116,0
0.12063,0.441123,0.073434,0
0.095185,0.439621,0.034539,0
0.137518,0.441548,0.246175,1
0.150677,0.463283,0.187778,0
0.124034,0.442631,0.068181,0
0.214427,0.464735,0.67009,0
0.218622,0.469228,0.976654,0
0.09574,0.439877,0.021309,0
0.104296,0.441434,0.02665,0
0.074477,0.439558,0.00583,0
0.088932,0.440024,0.003877,1
0.125788,0.442497,0.120779,1
0.091311,0.441048,0.020844,0
0.105796,0.440181,0.11573,0
0.166369,0.462734,0.205401,0
0.145135,0.463234,0.08199,0
0.11029,0.442599,0.068666,0
0.090775,0.439851,0.035695,0
0.095766,0.441159,0.018628,0
0.117306,0.44154,0.079181,0
0.108971,0.441955,0.024978,0
0.140951,0.462842,0.038329,0
0.076518,0.439708,0.024348,0
0.147751,0.463664,0.290698,0
0.076118,0.438951,0.013796,0
0.1501,0.463153,0.137922,1
0.114234,0.440998,0.063801,1
0.097876,0.440049,0.037314,0
0.10828,0.440873,0.017499,0
0.114693,0.441513,0.102959,1
0.13052,0.442775,0.154871,0
0.107258,0.44002,0.056074,0
0.080997,0.439557,0.026987,0
0.087475,0.439533,0.01278,0
0.11439,0.441123,0.019586,0
0.08869,0.440279,0.014238,0
0.106919,0.439988,0.035614,0
0.10477,0.440964,0.03578,0
0.087614,0.439923,0.031718,0
0.108535,0.440771,0.024216,0
0.118647,0.44151,0.100451,0
0.15183,0.464222,0.099422,0
0.073325,0.438893,0.008961,0
0.164059,0.464163,0.773486,1
0.12546,0.441311,0.102215,0
0.103371,0.441662,0.216282,0
0.089769,0.440376,0.02051,0
0.089943,0.439436,0.015833,0
0.081248,0.439677,0.014717,0
0.090369,0.439614,0.021727,1
0.142384,0.463103,0.042205,0
0.110811,0.439988,0.036163,0
0.082677,0.439173,0.01533,0
0.12765,0.441237,0.095338,0
0.154095,0.463389,0.165269,0
0.12089,0.442558,0.047877,0
0.086965,0.44011,0.008287,0
0.071309,0.439015,0.005539,0
0.113788,0.442152,0.076423,0
0.086734,0.439821,0.024253,0
0.124837,0.441023,0.058165,0
0.159641,0.440527,0.983957,0
0.083264,0.439893,0.027851,0
0.100887,0.439844,0.052479,0
0.078703,0.439285,0.017506,0
0.093127,0.439683,0.016712,0
0.148267,0.462957,0.038562,1
0.12143,0.441566,0.097675,0
0.155167,0.448408,0.971449,0
0.147964,0.464283,0.105533,1
0.169913,0.463009,0.136941,0
0.164192,0.463125,0.25143,0
0.086074,0.439672,0.03036,0
0.124308,0.441526,0.068547,0
0.076542,0.439468,0.005285,0
0.099395,0.441819,0.016447,0
0.099973,0.441243,0.012495,0
0.082079,0.439672,0.018254,1
0.094026,0.439542,0.022617,0
0.10398,0.44104,0.047568,0
0.155777,0.464585,0.147817,0
0.094549,0.440682,0.027154,0
0.098741,0.440318,0.022544,0
0.131344,0.463141,0.023723,0
0.150327,0.464268,0.070125,0
0.108727,0.44103,0.047609,0
0.084581,0.439747,0.031131,0
0.085826,0.439664,0.009133,0
0.108693,0.440652,0.049793,1
0.082489,0.439614,0.021794,0
0.085517,0.439519,0.026416,0
0.096754,0.439757,0.048728,0
0.105362,0.44128,0.036558,0
0.08436,0.439597,0.010393,0
0.096757,0.439893,0.018944,0
0.117102,0.44108,0.062857,1
0.15243,0.462497,0.014674,1
0.118935,0.441509,0.039235,0
0.111891,0.441194,0.057427,0
0.235149,0.475783,0.999909,0
0.09346,0.439219,0.036845,0
0.098938,0.439949,0.019037,0
0.084346,0.439231,0.017021,0
0.111427,0.441439,0.022182,0
0.117233,0.440915,0.088958,0
0.104855,0.441421,0.030838,0
0.098614,0.440726,0.022839,0
0.100896,0.43993,0.033812,0
0.188534,0.450816,0.971962,0
0.155255,0.463453,0.128077,0
0.117193,0.439891,0.094295,0
0.074402,0.439134,0.012558,0
0.074847,0.439512,0.009925,0
0.095371,0.439406,0.013446,0
0.080276,0.439438,0.02057,0
0.101513,0.442451,0.020509,1
0.104707,0.440804,0.037553,1
0.097137,0.439692,0.028544,0
0.08148,0.439534,0.013826,0
0.178395,0.464401,0.478536,1
